Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Classification,CIK
BPL,Buckeye Partners L.P.,36.92,5662945180.88,,1986.0,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/bpl,midcap,805022
BVN,Buenaventura Mining Company Inc.,12.77,3243412291.59,,1996.0,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/bvn,midcap,1013131
BG,Bunge Limited,64.18,9053902892.96,,2001.0,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/bg,midcap,1144519
BWXT,"BWX Technologies, Inc.",63.18,6299590042.98,,,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bwxt,midcap,1486957
CABO,"Cable One, Inc.",806.79,4601215344.06,,2015.0,Consumer Services,Television Services,https://www.nasdaq.com/symbol/cabo,midcap,1632127
CBT,Cabot Corporation,65.48,4030855621.96,,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/cbt,midcap,16040
CCMP,Cabot Microelectronics Corporation,112.52,2874788895.24,,2000.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/ccmp,midcap,1102934
CACI,"CACI International, Inc.",193.6,4782980540.8,,,Technology,EDP Services,https://www.nasdaq.com/symbol/caci,midcap,16058
WHD,"Cactus, Inc.",33.47,2506560668.84,,2018.0,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/whd,midcap,1699136
CADE,Cadence Bancorporation,28.43,2377458750.0,,2017.0,Finance,Major Banks,https://www.nasdaq.com/symbol/cade,midcap,1614184
CAE,CAE Inc,19.97,5349298857.71,,,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cae,midcap,1173382
CZR,Caesars Entertainment Corporation,10.35,7177816038.6,,2012.0,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/czr,midcap,858339
CSQ,Calamos Strategic Total Return Fund,13.37,2065852180.0,,2004.0,,,https://www.nasdaq.com/symbol/csq,midcap,
ELY,Callaway Golf Company,23.08,2179673745.96,,1992.0,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/ely,midcap,837465
CPE,Callon Petroleum Company,11.35,2582896073.6,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cpe,midcap,928022
CALM,"Cal-Maine Foods, Inc.",50.1,2436389102.1,,1996.0,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/calm,midcap,16160
CBM,Cambrex Corporation,64.45,2143494599.2,,1987.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cbm,midcap,820081
CPT,Camden Property Trust,94.49,8769058558.59,,1993.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cpt,midcap,906345
CCJ,Cameco Corporation,10.3,4076665139.6,,1996.0,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/ccj,midcap,1009001
GOOS,Canada Goose Holdings Inc.,56.5,2718220367.5,,2017.0,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/goos,midcap,1690511
CGC,Canopy Growth Corporation,45.0,9926325810.0,,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cgc,midcap,1737927
CMD,Cantel Medical Corp.,93.74,3909833062.9,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cmd,midcap,19446
BXMT,"Capital Trust, Inc.",33.9,4011803664.9,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/bxmt,midcap,1061630
CARG,"CarGurus, Inc.",49.94,5466662373.7,,2017.0,Technology,EDP Services,https://www.nasdaq.com/symbol/carg,midcap,1494259
CSL,Carlisle Companies Incorporated,127.53,7618223519.01,,,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/csl,midcap,790051
CRS,Carpenter Technology Corporation,58.36,2758098210.44,,,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/crs,midcap,17843
CRI,"Carter&#39;s, Inc.",105.13,4885425687.77,,2003.0,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/cri,midcap,1060822
CASY,"Caseys General Stores, Inc.",115.4,4223106275.0,,1983.0,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/casy,midcap,726958
CTLT,"Catalent, Inc.",42.14,6104906627.82,,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ctlt,midcap,1596783
CATY,Cathay General Bancorp,42.52,3454992704.16,,,Finance,Major Banks,https://www.nasdaq.com/symbol/caty,midcap,861842
CVCO,"Cavco Industries, Inc.",242.8,2201726667.6,,,Basic Industries,Homebuilding,https://www.nasdaq.com/symbol/cvco,midcap,278166
CDK,"CDK Global, Inc.",61.23,7925669735.88,,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cdk,midcap,1609702
FUN,"Cedar Fair, L.P.",52.38,2956334480.82,,1987.0,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/fun,midcap,811532
CDEV,"Centennial Resource Development, Inc.",18.8,5190475531.2,,2016.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cdev,midcap,1658566
CSFL,CenterState Bank Corporation,30.59,2573734800.84,,,Finance,Major Banks,https://www.nasdaq.com/symbol/csfl,midcap,1102266
EBR,Centrais Electricas Brasileiras S.A.- Eletrobras,3.64,4923588124.0,,2016.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/ebr,midcap,1439124
CENT,Central Garden & Pet Company,39.32,2249020720.24,,1993.0,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/cent,midcap,887733
CENTA,Central Garden & Pet Company,36.22,2071707286.04,,,Consumer Durables,Consumer Specialties,https://www.nasdaq.com/symbol/centa,midcap,887733
CDAY,Ceridian HCM Holding Inc.,37.84,5089139250.8,,2018.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cday,midcap,1725057
CRL,"Charles River Laboratories International, Inc.",121.51,5836413886.25,,2000.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/crl,midcap,1100682
GTLS,"Chart Industries, Inc.",74.32,2303727808.48,,2006.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/gtls,midcap,892553
CHGG,"Chegg, Inc.",31.37,3574933858.12,,2013.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/chgg,midcap,1364954
CHE,Chemed Corp.,320.89,5162920827.31,,,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/che,midcap,19584
CHFC,Chemical Financial Corporation,57.66,4118026228.56,,,Finance,Major Banks,https://www.nasdaq.com/symbol/chfc,midcap,19612
CC,Chemours Company (The),44.4,7851922395.6,,2015.0,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/cc,midcap,1627223
CQH,"Cheniere Energy Partners LP Holdings, LLC",30.76,7127092000.0,,2013.0,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/cqh,midcap,1582966
CHK,Chesapeake Energy Corporation,4.57,4169092257.69,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/chk,midcap,895126
PLCE,"Children&#39;s Place, Inc. (The)",137.85,2293770652.05,,1997.0,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/plce,midcap,1041859
CIM,Chimera Investment Corporation,18.7,3497020615.0,,2007.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cim,midcap,1409493
CBPO,"China Biologic Products Holdings, Inc.",84.91,2822716962.94,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cbpo,midcap,1369868
CEA,China Eastern Airlines Corporation Ltd.,31.85,9215852059.05,,1997.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cea,midcap,1030475
ZNH,China Southern Airlines Company Limited,34.77,7015315678.05,,1997.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/znh,midcap,1041668
CHH,"Choice Hotels International, Inc.",76.25,4318312457.5,,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/chh,midcap,1046311
CHDN,"Churchill Downs, Incorporated",282.7,3834292893.2,,,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/chdn,midcap,20212
CIEN,Ciena Corporation,27.71,3957754236.92,,1997.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/cien,midcap,936395
XEC,Cimarex Energy Co,83.9,8000374608.6,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/xec,midcap,1168054
CMPR,Cimpress N.V,141.0,4354875522.0,,,Miscellaneous,Publishing,https://www.nasdaq.com/symbol/cmpr,midcap,1262976
CNK,Cinemark Holdings Inc,37.52,4383427044.08,,2007.0,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/cnk,midcap,1385280
CRUS,"Cirrus Logic, Inc.",44.03,2686762115.1,,1989.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/crus,midcap,772406
CISN,Cision Ltd.,17.67,2309708516.85,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cisn,midcap,1701040
CIT,CIT Group Inc (DEL),54.76,6195165051.36,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cit,midcap,1171825
CLH,"Clean Harbors, Inc.",67.69,3796658182.52,,,Basic Industries,Environmental Services,https://www.nasdaq.com/symbol/clh,midcap,822818
CLF,Cleveland-Cliffs Inc.,9.88,2943778416.28,,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/clf,midcap,764065
CLDR,"Cloudera, Inc.",14.05,2082207934.65,,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cldr,midcap,1535379
CNO,"CNO Financial Group, Inc.",21.77,3582603147.97,,,Finance,Accident &Health Insurance,https://www.nasdaq.com/symbol/cno,midcap,1224608
CNX,CNX Resources Corporation,15.91,3389771378.79,,1999.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cnx,midcap,1070412
CCOI,"Cogent Communications Holdings, Inc.",53.65,2492187086.75,,,Consumer Services,Telecommunications Equipment,https://www.nasdaq.com/symbol/ccoi,midcap,1158324
CGNX,Cognex Corporation,51.68,8890616033.92,,1989.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cgnx,midcap,851205
COHR,"Coherent, Inc.",183.4,4456492170.2,,,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/cohr,midcap,21510
CFX,Colfax Corporation,34.0,4043481076.0,,2008.0,Capital Goods,Fluid Controls,https://www.nasdaq.com/symbol/cfx,midcap,1420800
CIGI,Colliers International Group Inc. ,81.15,3073076815.8,,,Finance,Real Estate,https://www.nasdaq.com/symbol/cigi,midcap,913353
CLNY,"Colony Capital, Inc.",6.08,2982036441.6,,2014.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clny,midcap,1679688
CLNC,"Colony Credit Real Estate, Inc.",20.24,2588428751.04,,2018.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/clnc,midcap,1717547
COLB,"Columbia Banking System, Inc.",42.35,3103013425.05,,1992.0,Finance,Major Banks,https://www.nasdaq.com/symbol/colb,midcap,887343
CXP,"Columbia Property Trust, Inc.",23.37,2757055347.99,,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cxp,midcap,1252849
COLM,Columbia Sportswear Company,90.49,6294701937.96,,1998.0,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/colm,midcap,1050797
FIX,"Comfort Systems USA, Inc.",56.8,2115522191.2,,1997.0,Capital Goods,Engineering & Construction,https://www.nasdaq.com/symbol/fix,midcap,1035983
CBSH,"Commerce Bancshares, Inc.",71.05,7575127192.5,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbsh,midcap,22356
CBSHP,"Commerce Bancshares, Inc.",25.64,2349659958.56,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbshp,midcap,22356
CMC,Commercial Metals Company,21.92,2564947296.48,,,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/cmc,midcap,22444
COMM,"CommScope Holding Company, Inc.",30.88,5935603955.52,,2013.0,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/comm,midcap,1517228
CBU,"Community Bank System, Inc.",66.2,3383331395.0,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cbu,midcap,723188
CVLT,"Commvault Systems, Inc.",68.2,3119112882.6,,2006.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cvlt,midcap,1169561
CIG,Comp En De Mn Cemig ADS,1.76,2567404577.76,,,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cig,midcap,1157557
CBD,Companhia Brasileira de Distribuicao,19.66,5241940668.74,,1997.0,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/cbd,midcap,1038572
SBS,Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp,6.04,4128399608.76,,2002.0,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/sbs,midcap,1170858
CCU,"Compania Cervecerias Unidas, S.A.",27.6,5099139633.6,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/ccu,midcap,888746
CMP,"Compass Minerals International, Inc.",63.7,2156308636.3,,2003.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),https://www.nasdaq.com/symbol/cmp,midcap,1227654
CNDT,Conduent Incorporated,21.66,4574017923.36,,2016.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cndt,midcap,1677703
CNMD,CONMED Corporation,77.82,2187578954.1,,1987.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/cnmd,midcap,816956
CVG,Convergys Corporation,24.6,2240679093.6,,1998.0,Technology,EDP Services,https://www.nasdaq.com/symbol/cvg,midcap,1062047
CPS,Cooper-Standard Holdings Inc.,138.78,2472965645.94,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/cps,midcap,1320461
CPA,"Copa Holdings, S.A.",82.47,3479849607.33,,2005.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/cpa,midcap,1345105
CLB,Core Laboratories N.V.,113.95,5038053118.0,,1995.0,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/clb,midcap,1000229
CXW,"CoreCivic, Inc.",24.98,2961805683.38,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cxw,midcap,1070985
CLGX,"CoreLogic, Inc.",50.64,4098997424.88,,,Technology,EDP Services,https://www.nasdaq.com/symbol/clgx,midcap,36047
COR,CoreSite Realty Corporation,115.58,3982349006.26,,2010.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cor,midcap,1490892
CSOD,"Cornerstone OnDemand, Inc.",55.84,3281496455.36,,2011.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/csod,midcap,1401680
CCT,"Corporate Capital Trust, Inc.",16.47,2044250536.68,,2017.0,,,https://www.nasdaq.com/symbol/cct,midcap,1494538
OFC,Corporate Office Properties Trust,30.38,3137143580.62,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ofc,midcap,860546
COTV,"Cotiviti Holdings, Inc.",44.74,4207258598.84,,2016.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cotv,midcap,1657197
COT,Cott Corporation,15.27,2129167960.62,,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/cot,midcap,884713
COTY,Coty Inc.,11.98,8994488423.56,,2013.0,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/coty,midcap,1024305
COUP,Coupa Software Incorporated,71.0,4046961305.0,,2016.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/coup,midcap,1385867
CUZ,Cousins Properties Incorporated,9.29,3905374652.65,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cuz,midcap,25232
CVA,Covanta Holding Corporation,17.6,2302439040.0,,,Basic Industries,Electric Utilities: Central,https://www.nasdaq.com/symbol/cva,midcap,225648
CPL,CPFL Energia S.A.,10.57,5379679432.61,,2004.0,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cpl,midcap,1300482
CBRL,"Cracker Barrel Old Country Store, Inc.",151.14,3627905766.54,,1981.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/cbrl,midcap,1067294
CR,Crane Company,90.61,5400197432.5,,,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/cr,midcap,25445
CACC,Credit Acceptance Corporation,449.98,8688954057.1,,1992.0,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/cacc,midcap,885550
CREE,"Cree, Inc.",46.69,4751082654.15,,1993.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/cree,midcap,895419
CPG,Crescent Point Energy Corporation,6.5,3570333806.0,,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cpg,midcap,1545851
CEQP,Crestwood Equity Partners LP,39.95,2845014001.6,,,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ceqp,midcap,1136352
CRSP,CRISPR Therapeutics AG,48.42,2304155809.62,,2016.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/crsp,midcap,1674416
CCK,"Crown Holdings, Inc.",42.2,5704863759.0,,,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/cck,midcap,1219601
CUBE,CubeSmart,30.66,5699254059.66,,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cube,midcap,1298675
CUB,Cubic Corporation,75.7,2063007512.7,,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cub,midcap,26076
CFR,"Cullen/Frost Bankers, Inc.",112.73,7204324490.32,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cfr,midcap,39263
CW,Curtiss-Wright Corporation,132.85,5842937359.55,,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cw,midcap,26324
CWK,Cushman & Wakefield plc,17.65,3678647788.15,,2018.0,Finance,Real Estate,https://www.nasdaq.com/symbol/cwk,midcap,1628369
CVBF,CVB Financial Corporation,24.57,3447199501.2,,,Finance,Major Banks,https://www.nasdaq.com/symbol/cvbf,midcap,354647
CVI,CVR Energy Inc.,38.48,3341258804.0,,2007.0,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cvi,midcap,1376139
CVRR,"CVR Refining, LP",21.85,3225060000.0,,2013.0,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cvrr,midcap,1558785
CYBR,CyberArk Software Ltd.,74.2,2639918986.6,,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cybr,midcap,1598110
CY,Cypress Semiconductor Corporation,16.78,6066626265.8,,1986.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/cy,midcap,791915
CONE,CyrusOne Inc,67.87,6726935185.74,,2013.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cone,midcap,1553023
DAN,Dana Incorporated,19.9,2876440743.9,,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dan,midcap,26780
DAR,Darling Ingredients Inc.,20.37,3354030314.67,,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/dar,midcap,916540
PLAY,"Dave & Buster&#39;s Entertainment, Inc.",57.45,2261939324.4,,2014.0,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/play,midcap,1525769
DCP,DCP Midstream LP,42.49,6089234591.72,,,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/dcp,midcap,1338065
DDR,DDR Corp.,14.55,2686766028.45,,1993.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ddr,midcap,894315
DECK,Deckers Outdoor Corporation,118.04,3549940271.8,,1993.0,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/deck,midcap,910521
DK,"Delek US Holdings, Inc.",54.4,4566678828.8,,2017.0,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/dk,midcap,1694426
DLPH,Delphi Technologies PLC,36.01,3197171544.58,,2017.0,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dlph,midcap,1707092
DLX,Deluxe Corporation,59.82,2848759226.34,,,Consumer Durables,Publishing,https://www.nasdaq.com/symbol/dlx,midcap,27996
